"ï»¿""Data Source""",World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2222.366366,2311.798849,2441.038555,2755.633117,2780.092719,2900.433218,2909.660629,3175.367369,3658.900683,4260.991154,4397.172232,5439.434272,7383.029555,8889.449186,8626.312529,9408.893766,10395.95942,12922.05055,15073.29282,16388.64293,13717.87456,12482.46149,12267.38579,12022.42365,12374.39038,17993.44515,22250.00162,25002.00264,26388.66258,33177.05495,35439.24843,39229.82053,39721.41077,43554.59688,50592.52774,49681.09866,44139.78763,45565.1579,49213.96709,46453.24578,45743.43018,50582.82854,64531.98944,74388.70863,80925.21999,90015.54662,106919.6046,112028.5749,99281.71869,102678.7979,111913.1844,103858.8808,111161.6877,
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,2176.155733,2572.896503,2883.556561,2796.31266,2549.032934,1854.410857,1743.067414,2007.684535,2106.882009,2273.01106,2521.006909,2745.603948,3048.976931,3308.512355,3556.88621,4032.072092,4889.279991,6080.789964,7165.377699,8986.401376,13073.381,15463.66028,12082.06368,11446.50818,13827.36026,13946.96589,15375.44564,
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,3915.571067,3741.932195,4169.228804,4125.530247,4450.06328,5537.600577,6212.562437,7113.465094,8312.175674,9377.798152,12125.98729,13713.39191,14979.07263,16465.11247,16357.4003,16199.15221,14771.55676,13907.59159,14127.56667,14870.04996,15778.5127,17586.37702,22371.61368,25189.77936,30363.62373,36606.78267,40847.05249,40859.98718,53045.87903,67062.45318,77196.13879,91376.02254,
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,159.2127036,181.9528946,197.8633756,203.0217655,208.4618292,198.2191408,204.6516653,214.3594774,233.5987368,247.3747023,266.5719685,304.1043089,366.5724246,441.5229,505.8942298,527.7799715,594.7171691,695.9331288,816.942689,943.4190872,747.7180775,736.7276625,650.1520184,580.8328283,573.0023696,740.1534658,799.2166032,927.1528008,935.5356506,1037.318458,1098.008625,1102.711621,1021.4363,1138.158244,1217.813691,1332.41747,1197.627292,1414.639693,1386.212022,1275.880346,1285.44743,1362.532449,1662.707186,1881.964721,1948.201997,2128.074688,2416.263549,2827.287803,2861.027067,2822.733739,3044.107888,2902.329958,3108.647304,
Mexico and Central America,MCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,12479.72526,13812.13591,16732.92588,21421.96461,22707.45604,28249.79145,28813.13083,31432.86944,38355.27622,45845.10983,51526.62064,44364.66135,41377.86644,38883.61382,36379.14555,37552.05564,52162.26894,63049.66215,68427.20662,68574.24526,84289.55954,83727.0488,91651.04996,85421.72583,89415.82812,101963.2221,101315.7077,90909.10287,93110.98102,91398.3113,82537.44647,82537.26388,88995.59067,108862.7942,123263.6132,126599.4033,135688.7999,170632.9562,193892.3223,153042.3496,145229.8379,163025.859,,,
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.0930952,835.0154102,625.3015386,640.1654315,460.8322558,476.992678,462.172015,528.1777735,448.8413622,321.0267965,354.001279,407.7302432,458.6778168,548.2896867,720.9409321,831.1591092,950.6988847,1230.809811,1695.972811,1525.526119,1631.535832,1970.840003,2046.536787,2229.623304,
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,133.8462234,138.1154367,138.4002537,142.6533297,144.4846301,152.1215707,157.5089598,165.5252097,165.0493941,169.070663,177.432718,192.9684658,231.1202433,260.5214115,301.3625218,279.7364538,293.7065638,322.8669435,407.0972003,462.142858,400.1637012,382.4222398,371.1104102,302.5923394,286.3297623,317.4368739,242.8775092,224.5414738,222.9305532,266.8922556,222.9855792,246.614824,266.5990563,228.3049883,234.892771,287.7713967,247.4504622,252.7817884,243.566786,246.282641,278.9874499,262.7418198,317.4220317,245.6704529,275.4767076,292.956519,379.0664996,472.3793998,417.178526,412.9590521,454.5417973,443.2018479,470.9540374,
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,275.1728671,280.8336748,290.4269768,338.1562274,617.920503,692.7989276,746.9553618,718.8785499,830.2989992,904.5092855,996.4328809,1101.392091,1250.107997,1379.757984,1487.245166,1628.759027,1796.792966,1982.56115,2061.649102,2203.12783,2289.087402,2888.303106,2929.306411,3302.807645,3677.220875,3335.195,4304.056158,5002.542049,6027.324271,6208.59551,6552.484491,6515.737026,6243.844746,6665.767695,
Middle East & North Africa (all income levels),MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,299.139032,325.977418,350.7133722,399.2933639,476.8465062,627.8464613,1104.959424,1171.186672,1410.831649,1587.717767,1630.736769,2043.403145,2536.312922,2633.155625,2508.745448,2455.721143,2388.266812,2344.499227,2328.054301,2048.529234,1944.75717,1951.385784,2105.609991,2055.859709,2201.466472,2170.245491,2209.222984,2437.985462,2695.580084,2747.973446,2635.37323,2749.082109,3020.718203,2959.786101,2902.801902,3192.234672,3651.553226,4298.868849,4956.410718,5738.676756,7095.758519,6190.334357,7086.17768,8304.317402,8754.365229,8482.869984,
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,354.3868978,369.1352771,397.9025126,456.8517201,481.4794909,520.209296,550.225824,589.7779271,633.0844767,670.7484507,717.0582055,801.0900976,950.4039625,1200.983354,1426.127187,1402.256265,1253.817911,1529.817355,1957.934293,2762.594201,3477.418796,2366.261779,1988.064421,2300.32245,2369.312247,1630.019343,1731.667933,2216.295038,2644.197603,3052.032173,3577.808161,4050.999455,5498.546395,5637.266192,3603.975688,4088.455459,4855.629476,4986.252659,5663.388512,6581.536932,6879.669807,6948.407618,6601.042065,7042.024783,7823.825498,8622.586888,9190.492412,9559.814477,7690.190507,8920.689016,9802.894353,9817.837489,10307.28304,
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,972.566233,1047.51905,1196.417825,1234.555747,1144.649658,1392.657264,1494.329506,1604.248462,1589.024949,1659.112051,1701.841959,1844.052489,1987.153361,2136.761769,2356.526852,2156.896317,2056.001496,2093.564732,2073.486695,2126.832872,2206.656116,2391.347403,2434.761306,2517.693389,2642.376249,2752.323769,2871.313853,2920.198357,2895.641627,3112.840467,3251.738261,3291.789554,3324.847057,
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,133.3798534,136.5197547,142.1808863,157.4597622,169.401313,170.1726566,170.7573137,176.5311419,192.6191969,206.2401839,216.871556,238.7577748,295.5494396,366.7926949,393.887182,421.9259072,465.3699321,493.9101852,573.6255415,656.0138352,701.1081419,680.4360496,653.7892766,649.406199,670.8304805,687.7340246,692.18002,732.9409039,767.1389913,832.2191075,830.2985608,873.6002529,931.5840505,1029.573383,1141.812621,1232.65335,1288.048318,1256.612104,1225.170359,1307.087831,1294.860966,1290.556283,1430.682019,1658.735063,1936.867513,2255.266635,2749.018458,3238.71991,3189.391929,3830.501841,4399.181672,4583.128273,4808.485742,
"Macedonia, FYR",MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225.111395,2341.737013,1162.330922,1288.628726,1717.382507,2261.995994,2238.833626,1875.451414,1773.887559,1805.510758,1747.884265,1664.309096,1827.628145,2285.693374,2643.802568,2863.96318,3133.319212,3891.895346,4685.620166,4433.857082,4442.299972,4940.953345,4548.155553,4850.505311,
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,50.10304117,61.76650308,60.29057609,62.93803555,74.13579553,82.5738925,94.10663774,88.46943115,134.1774567,149.2444749,164.1298273,188.0301856,241.1804936,265.3708328,217.5584626,189.5049237,181.1474935,180.0986852,177.4003174,223.3372796,253.6837243,252.5307153,256.541051,304.0121085,297.994996,342.7453852,313.7505398,201.2346288,274.3576088,283.999332,261.5851399,267.3734292,257.627574,236.0961101,248.9630623,307.1697219,388.8183731,421.1704288,444.2846436,496.7442831,561.4963327,665.0546888,661.1317114,673.6946614,738.554478,696.1823129,715.133813,
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,828.4448343,874.0611461,975.720863,1143.666676,1245.318421,1560.105097,1726.559135,2037.864767,2558.735434,3195.512396,3948.267165,3898.369997,3787.917514,3526.915361,3332.821024,3322.308159,4194.533622,5083.801082,5814.449842,6040.839467,7192.394285,7688.027507,8365.0131,7428.475601,8149.416324,9717.501938,9852.310011,9683.145408,10091.2798,10301.42329,10377.03732,9967.790407,10849.75028,12844.58799,14064.2296,14810.0352,15766.09292,18474.03817,20895.7805,19636.00628,19695.25572,22346.31841,21129.98277,22779.9105,
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (developing only),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.579141,1169.243308,1305.974035,1473.062352,1493.609715,1507.727741,1539.359211,1576.981298,1589.226249,1530.524579,1676.236981,1899.018458,2179.0183,2495.527304,3018.931597,3748.296603,3538.06321,4014.69984,4519.495772,4697.815257,4313.088548,
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.415638,1896.719774,2097.749575,2783.71208,3372.957075,3665.327437,4370.597539,5945.908404,7335.897003,6713.079304,6636.070538,7253.359249,6514.148643,7125.671987,
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1332.639034,1435.769512,1495.019841,1121.668356,1137.690352,1465.448398,1485.536696,1533.439903,1670.686625,1172.435552,1072.626645,587.2953779,339.5164004,405.9677159,631.9082865,580.9033053,505.5968612,477.3440507,445.000397,474.2060337,524.0377601,571.6020188,646.2369491,798.0243785,998.7563599,1333.877158,1631.90104,2135.811338,1715.363735,2285.645378,3181.104401,3691.052262,4056.397839,
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,290.4181017,283.9659238,283.9965878,249.202079,255.4969229,334.2293649,391.5677834,175.9948663,156.820661,172.7632013,185.1501398,197.8584354,137.2012874,136.1458966,139.953828,140.586391,196.9042991,225.2503233,249.2386065,254.8743085,235.8383061,216.9227346,217.4614874,234.7954103,278.7826934,313.1079297,328.7073992,362.4324248,434.5301501,414.110156,386.9631655,510.4634091,570.4174896,592.9827808,
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,121.9496576,122.2339867,121.5596713,157.5917458,174.0773185,176.4634,181.7075695,194.4317465,178.9185881,182.2105436,191.9350101,217.5928643,266.1697431,321.3443681,358.1896165,383.4431211,384.0779289,375.8081374,432.017856,462.1748925,473.8131978,461.8332556,471.7306655,422.9239424,386.6189076,442.1245941,487.6600634,499.5158159,498.4166418,503.7147554,693.62099,683.9896408,567.3918717,580.3623206,606.2816658,600.1312209,566.2770768,539.1955118,534.9323422,477.6987045,464.1167288,460.2801817,527.0560226,600.0622771,694.3200828,939.1562935,1008.024395,1107.318275,860.9119949,977.1505187,1117.026355,1042.822532,1070.092977,
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,779.9042122,897.6692874,1088.847574,1278.330373,1176.546823,1171.636098,1093.040656,1093.977802,1035.366558,1063.625199,1433.667738,1828.839427,2059.373619,2088.910081,2506.184933,2669.326282,2973.205388,2973.793609,3197.336956,3599.551751,3899.442433,3646.637842,3593.241569,3651.231078,3861.038542,3780.828848,3939.281863,4587.656108,5177.366465,5054.318112,5373.630551,6182.200111,7599.986676,6928.972012,7586.969533,8749.579807,8861.799618,9209.578246,
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,48.39523271,49.57661373,50.4312774,50.22663245,57.74093944,63.92107582,64.58950664,57.19447142,60.36323902,64.13602967,78.30569565,84.3861118,89.44795632,106.9450059,115.7077403,122.3464221,142.2442562,161.8841232,174.8402656,198.4442893,193.2697815,179.9121064,181.7254457,173.6099226,155.7363913,154.3685061,145.1614198,159.4331962,174.6432452,199.0853928,228.1679455,184.3887021,211.2768336,119.9587357,140.2493985,224.6595421,255.9758442,163.6033417,161.2609905,153.9996381,147.6793904,223.4600948,198.1132751,208.8557635,213.1566745,234.2123961,265.9969075,302.497319,345.1947614,359.5795268,364.0877729,266.5889656,226.4551027,
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,287.4146979,292.0336202,300.9668386,312.222826,333.1163247,344.6492999,347.6937057,353.4361232,380.6983942,392.0440713,403.7116102,468.0907948,694.1571775,839.9236991,803.3247523,932.8489447,1084.051165,1262.788247,1599.670649,1802.625098,1795.689099,1876.233647,2055.511,2254.289267,2015.450329,1741.062057,1926.643857,2050.448575,2193.958633,2417.416601,2626.079566,3079.996832,3395.414241,3685.993385,4286.168942,4743.753106,4593.671693,3228.601399,3456.84805,4004.545955,3877.996652,4130.678017,4427.459737,4918.166731,5553.943582,6179.658221,7218.397454,8460.357289,7277.762756,8754.24282,10058.04302,10432.06247,10513.70807,
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2870.725858,3030.339544,3152.035445,3341.346704,3579.41396,3882.845024,4060.572782,4389.84952,4698.973365,5139.970055,5524.614727,6016.741331,6656.752028,7221.845154,7786.546032,8626.630113,9413.544207,10440.37677,11529.60267,12452.91972,13825.06559,14242.63541,15346.11639,16803.71554,17848.77183,18645.01532,19712.08527,21219.31483,22689.82912,23689.51065,24123.79547,25013.41037,25813.92618,26981.32342,27961.7275,29184.50766,30598.91019,31759.77554,33408.69982,35248.72081,35941.84523,36786.28763,38540.45043,40939.80472,43503.39396,45841.162,47710.44331,48217.92824,46390.99875,48276.86709,50053.4334,51826.47661,53030.58792,
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,2404.100771,2184.003145,2013.761502,2133.694746,1763.057019,1405.785982,1520.569129,1852.50405,1922.410322,1871.793319,1981.251925,2054.852225,2278.083374,2063.787254,2264.65581,2383.303792,2313.537114,2333.762911,2114.437986,2056.358615,2059.40061,1836.495967,1716.40258,2488.990512,3297.958614,3582.27602,3886.447923,4246.678373,4023.689623,4070.032745,5113.164852,5614.92591,5930.524946,5461.527779,
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,1734.722756,1740.656139,1855.437061,2151.113591,2533.790779,3322.367425,3640.826822,4246.273337,4361.737833,4941.316643,6140.209518,5861.181543,6050.308118,6042.566123,7405.385112,8268.931067,6753.915349,6260.343459,5665.976207,5285.089091,5587.083802,7800.40596,9493.486691,12978.12152,13307.3861,15055.41728,15413.99685,16544.24372,16897.24304,16240.24038,18800.20868,18309.48444,16323.43381,15408.8121,14611.8328,12579.59511,,,,,,,,,,,,,,
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,141.6572158,150.8131636,161.6819257,156.2547309,175.526079,177.9946583,164.0258072,153.6567499,145.8464571,147.2852795,152.8675218,159.2328444,197.3310482,208.0951822,206.8186107,204.1366276,240.7835169,321.6328163,371.7622761,429.9653898,361.8926528,327.1219374,284.3272824,224.0964867,214.8451209,276.1268455,314.8065689,312.368147,289.8498507,319.9255942,290.8507339,283.5450168,187.8425182,176.5984061,205.1693314,209.2477299,187.3777373,203.2866958,190.4628595,163.6401098,170.6961621,183.6698779,222.8992464,240.2174387,258.2817603,266.5794323,302.2664078,366.6306792,352.6851141,359.801242,388.3267312,394.7758309,412.5167708,
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,96.8115643,104.1940175,107.3292171,112.933727,116.9305279,124.0210775,99.16667363,96.95829142,120.931167,223.5068005,159.8115407,208.6445298,251.5179041,401.6785695,437.0120661,554.9527703,534.4482477,525.488235,659.8775099,871.1457819,806.5078183,661.2323508,444.6490809,348.5263175,344.1410755,240.6173882,272.5077222,256.37583,260.047556,321.6683541,279.2759617,291.28411,153.076176,171.0252704,263.2880257,314.7354882,314.2876446,273.8541432,299.342634,377.500257,350.2878211,457.4736505,510.4169414,645.9256502,804.1523667,1014.756968,1130.879787,1376.015915,1090.746284,2310.860518,2507.682969,2742.219341,3005.513796,
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,133.3899924,142.7422384,152.9758475,173.3654431,273.5378677,285.6090516,299.965587,306.8572244,322.2283434,324.4478065,334.8688256,344.3448447,415.38313,560.7221099,565.2511889,636.6450959,748.6436082,694.0068167,496.4011177,659.6892161,740.1446334,714.1366691,779.9293918,860.9616646,723.4261929,760.4370349,993.2621376,664.4297849,250.4435008,243.9601792,351.3688961,412.8669497,394.6759228,847.7241937,888.6162295,905.7570169,905.2834303,938.8225244,967.066615,1001.256442,1028.29254,995.3579835,1000.857419,1075.98338,1158.997008,1228.313126,1332.878804,1498.129321,1459.212417,1535.192323,1676.257887,1776.61014,1851.111469,
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,1159.392357,1240.677894,1328.036649,1541.947365,1708.096356,1835.801424,1991.360686,2185.248659,2446.335454,2711.362014,3129.627423,3801.973092,4980.959758,5845.028883,6821.697656,7384.44502,8575.242684,10424.12375,11855.35325,12775.46956,10671.44728,10256.65777,9893.268892,9241.892364,9194.622816,12768.04787,15478.14696,16436.81853,16115.56699,19721.82824,20130.67182,22142.4269,21418.40235,22830.00164,27101.95313,26913.52152,24760.9017,25634.61786,26021.63765,24179.73141,24968.81742,27110.60685,33177.35726,37458.43287,39122.29108,41458.94138,47770.8339,52951.05599,48173.8825,46773.35381,49886.28451,45960.51718,47617.40116,
High income: nonOECD,NOC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4811.626367,5130.127003,5268.394778,5391.73921,5433.050024,5543.082888,5858.228021,6149.190719,6434.31664,5539.618997,5450.961601,6215.317767,6224.662996,6506.530768,7264.096529,8707.9006,10374.76726,12178.56247,14394.04794,17203.11076,13977.65484,16387.006,19639.15996,20733.69137,21357.27011,
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1560.324931,1667.24743,1775.582655,1937.884614,2164.468823,2317.194884,2514.043772,2662.117492,2875.235844,3284.438089,3708.969835,4378.263072,5641.025341,6743.810213,8126.631705,8836.163007,10157.73005,11337.52862,12903.01256,15594.7853,15334.60796,15031.3091,14722.29013,14757.75641,15474.28114,18525.63077,22080.22208,23769.41839,23840.28204,27731.80167,28077.17764,29931.6322,27404.58806,28713.47793,34162.32136,36554.67179,35917.68944,34105.91848,35645.08916,37472.67167,37867.14222,42291.82522,49263.51315,56627.65738,65767.01961,72959.73009,83556.29682,95189.86593,78457.38019,86096.13602,99091.0945,99635.87453,100818.5032,
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,54.78386732,58.09590314,49.3951377,48.41011005,70.40136633,85.15092331,77.49846613,69.6442393,69.66740303,74.91489077,74.77073843,84.91070931,78.88400478,96.71500058,122.429285,110.4241921,102.7831145,116.6534516,131.6396707,135.2752857,154.60987,159.0271214,158.7301019,163.5953534,162.2843182,172.636033,175.1128205,201.8692391,199.3959596,200.2936996,211.1789601,178.5330525,187.2000443,202.6758936,213.7791254,214.137928,227.2195969,218.9925889,221.8425444,236.9828443,253.9433949,251.0438722,258.1178555,291.8690418,321.4550186,352.8009747,397.9040179,477.9321764,485.9551548,595.7716261,694.1411512,699.0804821,694.1047943,
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2343.292213,2448.628633,2622.220271,2813.546976,2151.294927,2191.312542,2188.399139,1885.156152,2077.895543,2301.587945,2761.592307,3280.000478,4302.052763,4584.120072,4144.661296,4345.024515,4909.76318,5889.435801,6610.143645,7401.443566,7738.221147,7568.090953,7514.70575,6645.313037,7524.006666,9339.873254,12215.2976,13739.56589,13276.82067,13543.67811,12115.48203,11675.42732,12951.65212,15101.57711,17269.38313,18639.73791,17315.53253,14584.85052,15169.39237,13482.54705,13736.79667,16720.5788,21712.46418,25195.37676,27526.38049,26335.96219,31997.46579,30560.4248,27562.17449,32846.40669,37192.64543,38678.43012,41555.74589,
High income: OECD,OEC,GDP per capita (current US$),NY.GDP.PCAP.CD,1487.274814,1586.887224,1687.542388,1821.157232,1955.319093,2123.38829,2255.24606,2420.378506,2626.070132,2903.861633,3190.895806,3666.270013,4392.941379,4857.244604,5387.614591,5803.317022,6511.700641,7771.249553,8861.933889,9736.736913,9792.227511,9676.098706,9983.405492,10373.16493,10876.46071,13184.21163,15135.90999,16945.84805,17598.65315,19593.30101,20533.36839,21880.91723,21906.24258,23326.47432,25610.46157,25578.72328,24967.94456,24941.81821,26064.39027,26351.86377,25966.14192,26902.46601,30006.02877,33133.21712,34670.45886,36267.80428,39323.26652,41275.37964,38618.43138,40114.39979,42797.78077,42627.00244,42808.88815,
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,1372.485656,1462.802083,1555.340258,1678.173309,1799.058423,1952.553126,2071.724842,2220.952652,2406.675704,2649.43091,2902.723266,3330.618427,3985.016056,4416.547586,4902.898984,5267.368929,5879.354659,7001.360849,8001.82029,8792.730183,8883.414654,8681.703574,8902.249377,9247.670509,9682.070976,11616.76098,13303.89851,14886.62528,15478.21594,17249.12643,18076.69578,19257.40357,19395.12646,20552.34198,22337.30848,22332.381,21858.73112,21891.29828,22860.43678,23174.08798,22797.53316,23618.21882,26260.97527,29007.22431,30432.43634,31866.85636,34578.61823,36309.06956,33752.18332,35185.24119,37528.09812,37342.41968,37532.05201,
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,80.7840276,97.21971086,100.947524,101.615438,101.2468214,105.5443028,162.3224926,277.9308239,342.5001673,354.1062183,401.9046458,472.557281,598.6041823,1954.894616,2377.09125,2760.54452,2803.439994,2653.345883,3419.350309,5181.817077,5947.602336,5857.088876,5830.020479,6165.909338,6677.481732,4688.535362,4815.407495,4988.617923,5377.189092,6455.458948,6016.586706,6335.146765,6112.351237,6124.869158,6406.108282,7021.037459,7272.482029,6487.562147,7232.077686,9061.60246,8909.808946,8685.382437,9016.815328,10013.63322,12252.61288,14405.09193,16305.61341,23421.35529,18114.47826,20983.90034,23132.9389,23623.85149,22180.7848,
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1167.206729,1085.29955,994.2326748,988.086986,935.1478817,841.0826192,928.1429585,1065.982892,1207.820797,1256.59619,1545.282665,1547.520788,1635.524873,1519.629462,1533.238174,1698.356355,1758.531266,1738.833424,1605.280751,1667.819765,1739.336993,1683.404894,1696.071322,2144.416291,2618.215001,2937.213322,3169.231369,3644.734486,4298.841918,3630.705862,4275.94187,4954.142088,4844.234885,4839.30677,
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,86.87130969,88.43943612,92.45750767,101.7849143,113.7215593,121.6939232,135.6467023,144.273054,149.8369615,169.3644479,174.259839,148.8688548,98.36638912,132.5890734,166.3848398,189.8215398,208.6205634,238.0174403,254.7496261,296.1793573,339.6538193,358.9417532,323.9200461,339.9252606,328.5902401,325.5058504,329.306304,367.8663662,372.4180321,360.1594114,397.9015206,414.6532951,427.7859136,420.3677882,478.6192607,486.7648298,467.3241955,453.4948067,447.9561633,514.1579605,492.3816981,483.0318719,546.1541484,631.4978143,693.1766897,853.0709659,929.5874437,1018.380734,986.954123,1023.195756,1212.978046,1255.191071,1299.119127,
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,396.1558549,418.5332202,450.1728535,469.1547172,500.2043053,529.1577707,572.2977263,598.0648637,637.7087275,666.1279125,730.4384809,780.1930049,867.768819,964.8447801,1051.943712,1088.188035,1124.406817,1299.868569,1451.420531,1914.663965,2116.067481,2283.769929,2291.416848,2338.292487,2419.097706,2459.131294,2416.75125,2044.911277,2007.216534,2136.581662,2300.897154,2562.152866,2741.086094,2863.53456,2867.641831,3312.139704,3509.568132,3727.285125,3826.822127,3803.998413,3788.81591,3861.127279,3990.736869,4292.41963,4594.481939,4998.382679,6050.327783,7002.712834,7169.857345,7833.903551,8895.184909,9982.481568,11036.80739,
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,276.2493947,304.2315463,323.7873794,380.5971166,438.2700655,504.081509,496.9345702,447.5217334,487.1641307,548.3432894,594.7165702,641.1059353,745.9528204,914.5406927,1082.373192,995.7266017,888.5634163,739.2762051,920.2432005,1192.323052,1405.283261,1363.333203,1026.222364,1040.056832,964.8249685,900.0785177,1170.446675,592.8233465,1236.450498,1148.705739,1478.978274,1515.156507,1435.282229,1816.618293,2132.035972,2180.936567,2272.045657,2141.180845,1912.710376,1949.267968,1945.032871,2019.937857,2136.419609,2397.565762,2674.566364,3123.509792,3606.718153,4240.352266,4188.921339,5075.034012,5759.398972,6423.814308,6659.806409,
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,267.1635299,156.6886211,168.0213734,175.9354477,187.1178275,199.9401353,207.4270046,224.624172,241.7023028,186.767559,201.0305643,211.3956642,258.3574707,343.2340593,360.6611506,402.6535021,450.1095144,506.0719891,596.3805543,684.630216,731.7171638,741.7958342,645.4816786,594.04062,565.748617,535.1639326,579.0391262,643.575141,704.7659117,715.2951364,715.5016706,815.0647718,817.3566817,941.7161386,1064.840592,1163.848038,1131.400446,970.613899,1091.782723,1043.456103,961.7169825,1004.990581,1015.780277,1084.765467,1200.938178,1398.826978,1680.551326,1920.992155,1831.974486,2135.918407,2357.570924,2587.016762,2764.584782,
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095.63258,5420.140909,5187.555052,4644.050168,4970.365963,5519.385685,6114.891212,6246.923798,6333.405312,6011.494862,8337.107114,8608.282303,8617.172848,8827.355645,9656.298314,10359.80459,10427.04842,10515.88422,10547.48579,9742.546687,9651.13574,10549.23505,11201.6305,11810.08788,
